ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Celltype
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	21/615	188/18866	9.25E-07	5.85E-05	4.49E-05	TNFSF10/CX3CL1/LITAF/TLR3/GPRC5B/INAVA/CASP10/FLNA/AJUBA/NEK6/BIRC3/LGALS9/GJA1/TNFSF11/TRIM22/TNF/CD74/UBD/EDAR/IL1B/CCL21	21	Ductal
GO:0048247	lymphocyte chemotaxis	12/615	65/18866	1.07E-06	6.62E-05	5.08E-05	CXCL16/CX3CL1/CCL2/GAS6/CCL20/PADI2/SAA1/CCL7/CXCL11/CCL8/CXCL10/CCL21	12	Ductal
GO:0071219	cellular response to molecule of bacterial origin	23/615	222/18866	1.07E-06	6.62E-05	5.08E-05	CX3CL1/LITAF/DAB2IP/CCL2/NR1H4/PTAFR/CXCL6/CXCL1/TLR1/ANKRD1/IL1A/TNF/LCN2/CXCL3/CXCL2/PPARGC1A/CSF2/PF4/CXCL5/IL1B/CXCL11/CXCL10/CXCL9	23	Ductal
GO:0071902	positive regulation of protein serine/threonine kinase activity	30/615	345/18866	1.15E-06	6.97E-05	5.34E-05	ADORA1/ERBB2/BMP2/TGFA/MUC20/FLT3/DAB2IP/PDGFC/INAVA/PDGFD/AJUBA/BMP4/WNT7B/CCND1/MST1R/ADORA2B/EGFR/EDN1/FGD2/TNFSF11/TNF/CD74/TCIM/HMGA2/FGF2/SAA1/ERN2/DKK1/NRK/IL1B	30	Ductal
GO:0048545	response to steroid hormone	30/615	346/18866	1.22E-06	7.30E-05	5.60E-05	SDC1/PMEPA1/ANXA3/FLT3/TGFB2/AREG/BCL2/HNMT/BMP4/WNT7B/CCND1/CLDN1/PTAFR/CA2/IL1RN/YAP1/EGFR/AQP1/CCN2/EDN1/HSD11B2/TNF/NR2E3/SPP1/OXTR/PADI2/ALDH3A1/TP63/TRIM63/UGT1A1	30	Ductal
GO:0048333	mesodermal cell differentiation	9/615	35/18866	1.30E-06	7.60E-05	5.83E-05	FGFR2/ITGB4/BMP4/EYA2/GJA1/ITGA2/HMGA2/DKK1/TRIM15	9	Ductal
GO:0071222	cellular response to lipopolysaccharide	22/615	208/18866	1.30E-06	7.60E-05	5.83E-05	CX3CL1/LITAF/DAB2IP/CCL2/NR1H4/PTAFR/CXCL6/CXCL1/ANKRD1/IL1A/TNF/LCN2/CXCL3/CXCL2/PPARGC1A/CSF2/PF4/CXCL5/IL1B/CXCL11/CXCL10/CXCL9	22	Ductal
GO:0030324	lung development	20/615	177/18866	1.40E-06	8.04E-05	6.17E-05	FGFR2/CTSH/FSTL3/ALDH1A2/BMP4/WNT7B/EDN2/GRHL2/YAP1/EGFR/CCN2/CELSR1/TNF/SOX11/SPDEF/CHI3L1/AGR2/SHH/FGF2/SLC23A1	20	Ductal
GO:0048732	gland development	35/615	443/18866	1.41E-06	8.04E-05	6.17E-05	ONECUT2/IGSF3/FGFR2/HNF1B/CSF1/BMP2/SMAD3/FSTL3/ALDH1A3/EPHA2/ALDH1A2/TGFB2/AREG/BCL2/BMP4/WNT7B/CCND1/CLDN1/BAAT/NOTCH2/FA2H/NTN4/SERPINA5/EGFR/MET/ONECUT1/TNFSF11/TNF/ITGA2/OXTR/SHH/EDAR/TP63/GATA3/UGT1A1	35	Ductal
GO:0044409	entry into host	18/615	147/18866	1.46E-06	8.25E-05	6.33E-05	CAV2/CLDN6/EPHA2/HYAL1/CLDN1/GAS6/NECTIN4/EGFR/ITGB6/LGALS9/MET/TRIM22/ITGA2/CD74/APCS/TRIM31/HAVCR1/SERPINB3	18	Ductal
GO:0042481	regulation of odontogenesis	8/615	27/18866	1.56E-06	8.72E-05	6.69E-05	CSF1/BMP2/BMP4/APCDD1/TNFRSF11B/EDN1/TFAP2A/SHH	8	Ductal
GO:0052547	regulation of peptidase activity	36/615	466/18866	1.68E-06	9.26E-05	7.11E-05	SMAD3/TNFSF10/CTSH/TNFRSF10A/AMBP/CASP10/PAPLN/VSIR/GAS6/CCN1/SERPINA5/SLPI/CST6/AQP1/SERPING1/BIRC3/CCN2/SFN/LGALS9/ITIH5/TNF/WFDC2/ITIH2/TFPI2/SERPINB2/CST5/SLC22A2/PI3/C3/ANXA8/S100A9/SERPINB7/TP63/SPINK5/SERPINB3/SERPINB4	36	Ductal
GO:0046718	viral entry into host cell	17/615	134/18866	1.74E-06	9.47E-05	7.26E-05	CAV2/CLDN6/EPHA2/HYAL1/CLDN1/GAS6/NECTIN4/EGFR/ITGB6/LGALS9/TRIM22/ITGA2/CD74/APCS/TRIM31/HAVCR1/SERPINB3	17	Ductal
GO:0002685	regulation of leukocyte migration	22/615	212/18866	1.79E-06	9.53E-05	7.31E-05	ADORA1/CSF1/CX3CL1/S100A14/IL23A/PDGFD/CCL2/GAS6/EDN2/PTAFR/EDN1/LGALS9/TNF/ITGA2/CD74/CCL20/PADI2/TRPV4/CCL7/CCL8/CXCL10/CCL21	22	Ductal
GO:0072080	nephron tubule development	14/615	93/18866	1.82E-06	9.53E-05	7.31E-05	HNF1B/BMP2/BCL2/BMP4/TACSTD2/WNT7B/NOTCH2/YAP1/PROM1/IRX3/SOX8/SHH/FGF2/GATA3	14	Ductal
GO:1903035	negative regulation of response to wounding	14/615	93/18866	1.82E-06	9.53E-05	7.31E-05	TSPAN8/SMAD3/RGMA/EPPK1/SERPING1/EDN1/GJA1/TNF/AJAP1/APCS/SPP1/C1QTNF1/SERPINB2/FGF2	14	Ductal
GO:0007565	female pregnancy	21/615	196/18866	1.83E-06	9.53E-05	7.31E-05	AMBP/BCL2/PCSK5/MMP7/LGALS9/HSD11B2/GJA1/ITGA2/PSG9/SPP1/OXTR/PSG5/CLIC5/PSG3/SLC38A3/PSG2/HMX3/PSG4/PSG7/IL1B/PSG1	21	Ductal
GO:0030198	extracellular matrix organization	32/615	395/18866	2.35E-06	0.000120813	9.27E-05	THSD4/AGRN/CAV2/SMAD3/ADAMTS9/VCAM1/LAMA3/FERMT1/TGFB2/ITGB4/PAPLN/MMP7/GAS6/NTN4/CCN1/LAMC2/ADAMTS10/ITGB6/TNFRSF11B/FLRT2/COL22A1/CCN2/LAMB3/HAS3/TNF/ITGA2/WDR72/SPP1/ITGAM/FGF2/COL17A1/SPINK5	32	Ductal
GO:0061326	renal tubule development	14/615	95/18866	2.37E-06	0.000120813	9.27E-05	HNF1B/BMP2/BCL2/BMP4/TACSTD2/WNT7B/NOTCH2/YAP1/PROM1/IRX3/SOX8/SHH/FGF2/GATA3	14	Ductal
GO:0043062	extracellular structure organization	32/615	396/18866	2.47E-06	0.000124924	9.58E-05	THSD4/AGRN/CAV2/SMAD3/ADAMTS9/VCAM1/LAMA3/FERMT1/TGFB2/ITGB4/PAPLN/MMP7/GAS6/NTN4/CCN1/LAMC2/ADAMTS10/ITGB6/TNFRSF11B/FLRT2/COL22A1/CCN2/LAMB3/HAS3/TNF/ITGA2/WDR72/SPP1/ITGAM/FGF2/COL17A1/SPINK5	32	Ductal
GO:0051047	positive regulation of secretion	29/615	340/18866	2.54E-06	0.000126759	9.72E-05	ADORA1/SDC1/UNC13D/CFTR/IL4R/TGFB2/NR1H4/PTAFR/ADORA2B/EGFR/ANKRD1/AQP1/EDN1/GJA1/TNFSF11/IL1A/TNF/SOX11/SPP1/OXTR/C1QTNF1/CD177/RAB27B/ITGAM/SAA1/CLEC4E/NPPB/KCNN4/IL1B	29	Ductal
GO:0001763	morphogenesis of a branching structure	21/615	201/18866	2.74E-06	0.000134165	0.000102891	FGFR2/HNF1B/CSF1/BMP2/CTSH/EPHA2/AREG/BCL2/BMP4/TACSTD2/GRHL2/YAP1/NTN4/EDN1/MET/CELSR1/TNF/SOX8/SHH/FGF2/TP63	21	Ductal
GO:0052126	movement in host environment	19/615	169/18866	2.75E-06	0.000134165	0.000102891	CAV2/CLDN6/EPHA2/HYAL1/CLDN1/GAS6/NECTIN4/EGFR/ITGB6/LGALS9/MET/TRIM22/ITGA2/CD74/APCS/TRIM31/TRIM15/HAVCR1/SERPINB3	19	Ductal
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	24/615	252/18866	2.83E-06	0.000134165	0.000102891	TNFSF10/CX3CL1/LITAF/DAB2IP/TLR3/GPRC5B/INAVA/CASP10/FLNA/AJUBA/NR1H4/NEK6/TRAF1/BIRC3/LGALS9/GJA1/TNFSF11/TRIM22/TNF/CD74/UBD/EDAR/IL1B/CCL21	24	Ductal
GO:0043405	regulation of MAP kinase activity	29/615	342/18866	2.85E-06	0.000134165	0.000102891	ADORA1/ERBB2/BMP2/TGFA/MUC20/EPHB2/FLT3/DAB2IP/PDGFC/INAVA/PDGFD/AJUBA/BMP4/WNT7B/MST1R/ADORA2B/EGFR/EDN1/FGD2/TNFSF11/TNF/CD74/FGF2/SAA1/ERN2/DKK1/NRK/IL1B/SERPINB3	29	Ductal
GO:0042634	regulation of hair cycle	8/615	29/18866	2.85E-06	0.000134165	0.000102891	FERMT1/TGFB2/CDH3/FA2H/TNF/KRT17/EPS8L3/SPINK5	8	Ductal
GO:0050891	multicellular organismal water homeostasis	12/615	71/18866	2.86E-06	0.000134165	0.000102891	SCNN1A/CFTR/CLDN1/FA2H/AQP1/SFN/MET/SCNN1G/ADCY5/TRPV4/TP63/KRT16	12	Ductal
GO:0048754	branching morphogenesis of an epithelial tube	18/615	155/18866	3.16E-06	0.000146835	0.000112608	FGFR2/HNF1B/CSF1/BMP2/CTSH/EPHA2/AREG/BCL2/BMP4/TACSTD2/YAP1/EDN1/MET/CELSR1/TNF/SOX8/SHH/FGF2	18	Ductal
GO:0001701	in utero embryonic development	31/615	383/18866	3.43E-06	0.000157007	0.000120409	KRT8/FGFR2/HNF1B/KRT19/BMP2/TPM1/SMAD3/CDX2/POU5F1/HSD17B2/C6orf141/WNT7B/GRHL2/PLCD3/NOTCH2/CCN1/SLC34A2/C6/EGFR/LMX1B/EDN1/PTPRR/TM4SF1/GJB3/SOX8/KPNA7/CSF2/TTPA/NRK/DSC3/GATA3	31	Ductal
GO:0010837	regulation of keratinocyte proliferation	9/615	39/18866	3.46E-06	0.000157007	0.000120409	FGFR2/AREG/CDH3/NOTCH2/YAP1/EPPK1/SFN/TGM1/TP63	9	Ductal
GO:0060541	respiratory system development	21/615	204/18866	3.47E-06	0.000157007	0.000120409	FGFR2/CTSH/FSTL3/ALDH1A3/ALDH1A2/BMP4/WNT7B/EDN2/GRHL2/YAP1/EGFR/CCN2/CELSR1/TNF/SOX11/SPDEF/CHI3L1/AGR2/SHH/FGF2/SLC23A1	21	Ductal
GO:0001704	formation of primary germ layer	16/615	127/18866	3.82E-06	0.000171207	0.000131299	FGFR2/HNF1B/SMAD3/POU5F1/EPHA2/LAMA3/ITGB4/BMP4/EYA2/LAMB3/MESP2/GJA1/ITGA2/HMGA2/DKK1/TRIM15	16	Ductal
GO:0072073	kidney epithelium development	17/615	142/18866	3.89E-06	0.000172534	0.000132317	SDC1/FGFR2/HNF1B/BMP2/SMAD3/BCL2/BMP4/TACSTD2/WNT7B/NOTCH2/YAP1/PROM1/IRX3/SOX8/SHH/FGF2/GATA3	17	Ductal
GO:0043616	keratinocyte proliferation	10/615	50/18866	3.99E-06	0.00017518	0.000134346	FGFR2/FERMT1/AREG/CDH3/NOTCH2/YAP1/EPPK1/SFN/TGM1/TP63	10	Ductal
GO:0003007	heart morphogenesis	24/615	258/18866	4.26E-06	0.000183606	0.000140808	FGFR2/BMP2/TPM1/SMAD3/ADGRG6/NPY1R/FOLR1/ALDH1A2/TGFB2/BMP4/GRHL2/NOTCH2/EPHB4/YAP1/CCN1/ANKRD1/FLRT2/MESP2/LEFTY1/SOX11/SHH/DKK1/DNAH11/GATA3	24	Ductal
GO:0010951	negative regulation of endopeptidase activity	24/615	258/18866	4.26E-06	0.000183606	0.000140808	AMBP/PAPLN/GAS6/SERPINA5/SLPI/CST6/AQP1/SERPING1/BIRC3/SFN/ITIH5/TNF/WFDC2/ITIH2/TFPI2/SERPINB2/CST5/PI3/C3/ANXA8/SERPINB7/SPINK5/SERPINB3/SERPINB4	24	Ductal
GO:0032147	activation of protein kinase activity	28/615	331/18866	4.42E-06	0.000188941	0.000144899	ADORA1/BMP2/TGFA/MUC20/TNFRSF10A/DAB2IP/PDGFC/TLR3/GPRC5B/INAVA/IL23A/TGFB2/BMP4/WNT7B/GAS6/ADORA2B/EGFR/TNFSF11/TNF/CD74/GPRC5A/CHI3L1/ADCY5/FGF2/SAA1/ERN2/NRK/IL1B	28	Ductal
GO:0050921	positive regulation of chemotaxis	17/615	144/18866	4.71E-06	0.000199696	0.000153147	CSF1/SMAD3/S100A14/IL23A/PDGFD/GAS6/EDN2/EDN1/LGALS9/MET/ITGA2/CD74/TRPV4/FGF2/CCL7/CXCL10/CCL21	17	Ductal
GO:0001707	mesoderm formation	12/615	75/18866	5.17E-06	0.000217298	0.000166646	FGFR2/SMAD3/EPHA2/ITGB4/BMP4/EYA2/MESP2/GJA1/ITGA2/HMGA2/DKK1/TRIM15	12	Ductal
GO:0061448	connective tissue development	24/615	262/18866	5.55E-06	0.000230884	0.000177065	CSF1/BMP2/FGFR3/SMAD3/BARX2/HYAL1/WNT7A/PDGFD/BMP4/NR1H4/WNT7B/CCN1/BMPR1B/CCN2/EDN1/CHI3L1/SOX8/HMGA2/TRPV4/FGF2/PPARGC1A/CHRDL2/SERPINB7/BMP3	24	Ductal
GO:0060425	lung morphogenesis	10/615	52/18866	5.79E-06	0.000238933	0.000183238	FGFR2/CTSH/BMP4/WNT7B/GRHL2/YAP1/CELSR1/TNF/SOX11/SHH	10	Ductal
GO:0051897	positive regulation of protein kinase B signaling	19/615	178/18866	5.94E-06	0.000242939	0.00018631	ERBB2/FGFR2/FGFR3/TGFA/CX3CL1/AREG/GAS6/MST1R/PIK3AP1/EGFR/FGF19/MET/TNFSF11/TNF/CHI3L1/C1QTNF1/FGF2/GATA3/CCL21	19	Ductal
GO:0071216	cellular response to biotic stimulus	23/615	246/18866	6.18E-06	0.000250569	0.000192161	CX3CL1/LITAF/DAB2IP/CCL2/NR1H4/PTAFR/CXCL6/CXCL1/TLR1/ANKRD1/IL1A/TNF/LCN2/CXCL3/CXCL2/PPARGC1A/CSF2/PF4/CXCL5/IL1B/CXCL11/CXCL10/CXCL9	23	Ductal
GO:0048762	mesenchymal cell differentiation	22/615	229/18866	6.34E-06	0.000252758	0.000193841	FGFR2/SEMA4A/IL17RD/BMP2/SMAD3/DAB2IP/FOLR1/ALDH1A2/TGFB2/BCL2/BMP4/SEMA3B/SEMA7A/EDN1/GSC/SOX11/SOX8/HMGA2/SHH/IL1B/GATA3/SERPINB3	22	Ductal
GO:0050920	regulation of chemotaxis	22/615	229/18866	6.34E-06	0.000252758	0.000193841	CSF1/SEMA4A/SMAD3/S100A14/IL23A/PDGFD/CCL2/GAS6/SEMA3B/EDN2/SEMA7A/EDN1/LGALS9/MET/ITGA2/CD74/PADI2/TRPV4/FGF2/CCL7/CXCL10/CCL21	22	Ductal
GO:0097191	extrinsic apoptotic signaling pathway	22/615	230/18866	6.80E-06	0.000268869	0.000206196	KRT8/FGFR3/KRT18/SMAD3/TNFSF10/CX3CL1/TNFRSF10A/DAB2IP/TLR3/TGFB2/BCL2/BMP4/YAP1/TRAF1/EYA2/BMPR1B/IL1A/TNF/LCN2/CSF2/PF4/IL1B	22	Ductal
GO:0048332	mesoderm morphogenesis	12/615	77/18866	6.86E-06	0.000269025	0.000206316	FGFR2/SMAD3/EPHA2/ITGB4/BMP4/EYA2/MESP2/GJA1/ITGA2/HMGA2/DKK1/TRIM15	12	Ductal
GO:0042493	response to drug	31/615	397/18866	7.13E-06	0.000277135	0.000212535	HNF1B/TLR3/ABCC3/TGFB2/CDH3/BCL2/SLC22A3/CCND1/GAS6/ATP8B1/EGFR/ANKRD1/AQP1/TNFRSF11B/EDN1/HSD11B2/LCN2/ITGA2/KCNQ1/OXTR/HMGA2/PPARGC1A/SLC22A2/CA9/CYP2C18/ALDH3A1/CYP2C9/IL1B/CYP2B6/GATA3/UGT1A1	31	Ductal
GO:0061045	negative regulation of wound healing	12/615	78/18866	7.87E-06	0.00030363	0.000232854	TSPAN8/SMAD3/EPPK1/SERPING1/EDN1/GJA1/TNF/AJAP1/APCS/C1QTNF1/SERPINB2/FGF2	12	Ductal
GO:0033083	regulation of immature T cell proliferation	5/615	10/18866	7.97E-06	0.000304863	0.0002338	ERBB2/BMP4/IL1A/SHH/IL1B	5	Ductal
GO:0016331	morphogenesis of embryonic epithelium	17/615	151/18866	8.97E-06	0.000339277	0.000260192	FGFR2/HNF1B/ALDH1A3/FOLR1/ALDH1A2/TGFB2/BMP4/WNT7B/GRHL2/TFAP2A/CELSR1/IRX3/SOX11/SOX8/SHH/TP63/GATA3	17	Ductal
GO:0030104	water homeostasis	12/615	79/18866	9.01E-06	0.000339277	0.000260192	SCNN1A/CFTR/CLDN1/FA2H/AQP1/SFN/MET/SCNN1G/ADCY5/TRPV4/TP63/KRT16	12	Ductal
GO:1901224	positive regulation of NIK/NF-kappaB signaling	12/615	80/18866	1.03E-05	0.000382356	0.000293229	TNFRSF10A/TLR3/IL23A/TRIP6/EGFR/EDN1/LGALS9/TNF/CHI3L1/TCIM/EDAR/IL1B	12	Ductal
GO:0048566	embryonic digestive tract development	8/615	34/18866	1.04E-05	0.000382356	0.000293229	FGFR2/HNF1B/ALDH1A2/TGFB2/PCSK5/TNF/SOX11/SHH	8	Ductal
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	23/615	254/18866	1.05E-05	0.000382356	0.000293229	ONECUT2/PMEPA1/IL17RD/CDKN2B/BMP2/CAV2/SMAD3/FSTL3/FOLR1/FERMT1/TGFB2/VEPH1/BMP4/NOTCH2/CCN1/SFRP5/ONECUT1/LEFTY1/SOX11/LRG1/SHH/DKK1/BMP3	23	Ductal
GO:0010466	negative regulation of peptidase activity	24/615	272/18866	1.05E-05	0.000382356	0.000293229	AMBP/PAPLN/GAS6/SERPINA5/SLPI/CST6/AQP1/SERPING1/BIRC3/SFN/ITIH5/TNF/WFDC2/ITIH2/TFPI2/SERPINB2/CST5/PI3/C3/ANXA8/SERPINB7/SPINK5/SERPINB3/SERPINB4	24	Ductal
GO:0034341	response to interferon-gamma	20/615	202/18866	1.06E-05	0.000384274	0.0002947	CXCL16/CX3CL1/VCAM1/TLR3/CCL2/CLDN1/PTAFR/RAB7B/EDN1/LGALS9/GBP3/TRIM22/GBP2/KYNU/CCL20/UBD/TRIM31/CCL7/CCL8/CCL21	20	Ductal
GO:0090287	regulation of cellular response to growth factor stimulus	26/615	310/18866	1.12E-05	0.00040395	0.00030979	ONECUT2/PMEPA1/IL17RD/CDKN2B/CAV2/SMAD3/DAB2IP/FSTL3/FOLR1/FERMT1/VEPH1/BMP4/MYOF/NOTCH2/SHISA2/CCN1/SFRP5/ONECUT1/SOX11/LRG1/FGFBP1/DOK5/FGF2/DKK1/IL1B/GATA3	26	Ductal
GO:0090183	regulation of kidney development	10/615	56/18866	1.16E-05	0.000413564	0.000317163	HNF1B/PDGFD/BMP4/TACSTD2/YAP1/PROM1/SOX8/SHH/SERPINB7/GATA3	10	Ductal
GO:0060562	epithelial tube morphogenesis	27/615	331/18866	1.27E-05	0.00044892	0.000344277	FGFR2/HNF1B/CSF1/BMP2/SMAD3/CTSH/EPHA2/FOLR1/TGFB2/AREG/BCL2/BMP4/TACSTD2/GRHL2/NOTCH2/YAP1/EDN1/MET/CELSR1/IRX3/TNF/SOX11/SOX8/SHH/FGF2/CXCL10/GATA3	27	Ductal
GO:0110111	negative regulation of animal organ morphogenesis	8/615	35/18866	1.32E-05	0.000461872	0.000354211	HNF1B/TGFB2/BCL2/BMP4/TACSTD2/TNFRSF11B/TNF/GATA3	8	Ductal
GO:1903532	positive regulation of secretion by cell	26/615	313/18866	1.33E-05	0.000461872	0.000354211	SDC1/UNC13D/CFTR/IL4R/TGFB2/NR1H4/PTAFR/ADORA2B/EGFR/ANKRD1/EDN1/GJA1/TNFSF11/IL1A/TNF/SOX11/SPP1/OXTR/C1QTNF1/CD177/RAB27B/ITGAM/SAA1/CLEC4E/KCNN4/IL1B	26	Ductal
GO:0120193	tight junction organization	12/615	82/18866	1.33E-05	0.000461872	0.000354211	CLDN23/CLDN16/CLDN6/POF1B/EPHA2/CLDN1/CLDN10/GRHL2/CLDN2/GJA1/TNF/SVEP1	12	Ductal
GO:0072009	nephron epithelium development	14/615	110/18866	1.36E-05	0.000467268	0.000358349	HNF1B/BMP2/BCL2/BMP4/TACSTD2/WNT7B/NOTCH2/YAP1/PROM1/IRX3/SOX8/SHH/FGF2/GATA3	14	Ductal
GO:0033079	immature T cell proliferation	5/615	11/18866	1.42E-05	0.000485214	0.000372112	ERBB2/BMP4/IL1A/SHH/IL1B	5	Ductal
GO:0043491	protein kinase B signaling	24/615	278/18866	1.51E-05	0.000511106	0.000391968	ERBB2/FGFR2/FGFR3/TGFA/CX3CL1/EPHA2/PKHD1/AREG/CCL2/GAS6/MST1R/PIK3AP1/EGFR/SFRP5/FGF19/MET/TNFSF11/TNF/CHI3L1/C1QTNF1/FGF2/IL1B/GATA3/CCL21	24	Ductal
GO:0071674	mononuclear cell migration	13/615	97/18866	1.56E-05	0.000526172	0.000403522	CSF1/CX3CL1/S100A14/PDGFD/CCL2/TNFSF11/TNF/CCL20/TRPV4/CCL7/CCL8/CXCL10/CCL21	13	Ductal
GO:1901099	negative regulation of signal transduction in absence of ligand	8/615	36/18866	1.64E-05	0.000545455	0.00041831	CX3CL1/BCL2/EYA2/IL1A/TNF/CSF2/PF4/IL1B	8	Ductal
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	8/615	36/18866	1.64E-05	0.000545455	0.00041831	CX3CL1/BCL2/EYA2/IL1A/TNF/CSF2/PF4/IL1B	8	Ductal
GO:0072006	nephron development	16/615	143/18866	1.77E-05	0.00058247	0.000446697	HNF1B/BMP2/PDGFD/BCL2/BMP4/TACSTD2/WNT7B/NOTCH2/YAP1/PROM1/IRX3/SOX8/SHH/FGF2/SERPINB7/GATA3	16	Ductal
GO:1902107	positive regulation of leukocyte differentiation	17/615	159/18866	1.78E-05	0.00058247	0.000446697	CSF1/VNN1/IL4R/IL23A/VSIR/GAS6/NOTCH2/CA2/LGALS9/TNFSF11/IL1A/TNF/CD74/SHH/PF4/IL1B/GATA3	17	Ductal
GO:0070555	response to interleukin-1	20/615	211/18866	2.02E-05	0.000655283	0.000502538	CX3CL1/DAB2IP/HYAL1/HNMT/CCL2/IL1RN/ANKRD1/EDN1/LGALS9/GBP3/IL1A/LCN2/GBP2/CHI3L1/CCL20/CCL7/IL1B/TRIM63/CCL8/CCL21	20	Ductal
GO:0060428	lung epithelium development	8/615	37/18866	2.04E-05	0.000657807	0.000504473	FGFR2/BMP4/WNT7B/GRHL2/YAP1/SPDEF/AGR2/SHH	8	Ductal
GO:0019058	viral life cycle	27/615	341/18866	2.16E-05	0.000687835	0.000527502	CAV2/CLDN6/APOBEC3C/EPHA2/HYAL1/BCL2/PCSK5/CCL2/CLDN1/GAS6/NECTIN4/SLPI/EGFR/ITGB6/LGALS9/TRIM22/TNF/ITGA2/CD74/APCS/APOBEC3B/HMGA2/TRIM31/TRIM15/HAVCR1/CCL8/SERPINB3	27	Ductal
GO:0051701	interaction with host	20/615	212/18866	2.16E-05	0.000687835	0.000527502	CAV2/CLDN6/EPHA2/HYAL1/CLDN1/GAS6/NECTIN4/EGFR/ITGB6/LGALS9/MET/TRIM22/ITGA2/CD74/APCS/KPNA7/TRIM31/TRIM15/HAVCR1/SERPINB3	20	Ductal
GO:0060602	branch elongation of an epithelium	6/615	19/18866	2.21E-05	0.000697613	0.000535001	FGFR2/HNF1B/AREG/BMP4/YAP1/SHH	6	Ductal
GO:0007160	cell-matrix adhesion	21/615	230/18866	2.22E-05	0.000697613	0.000535001	ONECUT2/CSF1/SMAD3/CX3CL1/ADAMTS9/VCAM1/FERMT1/ITGB4/BCL2/AJUBA/TRIP6/CEACAM6/ITGB6/CCN2/ONECUT1/ITGA2/AJAP1/MSLN/COL17A1/MUC4/CCL21	21	Ductal
GO:0007249	I-kappaB kinase/NF-kappaB signaling	24/615	286/18866	2.41E-05	0.000750941	0.000575898	TNFSF10/CX3CL1/LITAF/DAB2IP/TLR3/GPRC5B/INAVA/CASP10/FLNA/AJUBA/NR1H4/NEK6/TRAF1/BIRC3/LGALS9/GJA1/TNFSF11/TRIM22/TNF/CD74/UBD/EDAR/IL1B/CCL21	24	Ductal
GO:0072676	lymphocyte migration	14/615	117/18866	2.76E-05	0.00085598	0.000656453	CXCL16/SPNS2/CX3CL1/CCL2/GAS6/CCL20/PADI2/SAA1/CCL7/CXCL11/CCL8/CXCL10/GATA3/CCL21	14	Ductal
GO:0032602	chemokine production	11/615	75/18866	2.98E-05	0.000917351	0.000703518	EPHA2/TLR3/NR1H4/CXCL6/ADORA2B/LGALS9/TNF/CD74/TRPV4/S100A9/IL1B	11	Ductal
GO:0051896	regulation of protein kinase B signaling	22/615	253/18866	3.03E-05	0.000928867	0.00071235	ERBB2/FGFR2/FGFR3/TGFA/CX3CL1/EPHA2/PKHD1/AREG/GAS6/MST1R/PIK3AP1/EGFR/SFRP5/FGF19/MET/TNFSF11/TNF/CHI3L1/C1QTNF1/FGF2/GATA3/CCL21	22	Ductal
GO:0002544	chronic inflammatory response	6/615	20/18866	3.07E-05	0.000934033	0.000716311	UNC13D/VNN1/ADORA2B/GJA1/TNF/S100A9	6	Ductal
GO:0001892	embryonic placenta development	12/615	89/18866	3.11E-05	0.000938608	0.00071982	KRT8/FGFR2/KRT19/CDX2/WNT7B/GRHL2/PLCD3/CCN1/EGFR/CSF2/TTPA/NRK	12	Ductal
GO:0060441	epithelial tube branching involved in lung morphogenesis	7/615	29/18866	3.16E-05	0.000947855	0.000726911	FGFR2/CTSH/BMP4/YAP1/CELSR1/TNF/SHH	7	Ductal
GO:0035107	appendage morphogenesis	16/615	150/18866	3.21E-05	0.000949795	0.000728399	FGFR2/FRAS1/WNT7A/ALDH1A2/TGFB2/BMP4/PCSK5/GRHL2/NOTCH2/BMPR1B/TFAP2A/FREM2/SOX11/SHH/DKK1/TP63	16	Ductal
GO:0035108	limb morphogenesis	16/615	150/18866	3.21E-05	0.000949795	0.000728399	FGFR2/FRAS1/WNT7A/ALDH1A2/TGFB2/BMP4/PCSK5/GRHL2/NOTCH2/BMPR1B/TFAP2A/FREM2/SOX11/SHH/DKK1/TP63	16	Ductal
GO:2000027	regulation of animal organ morphogenesis	22/615	254/18866	3.22E-05	0.000949795	0.000728399	FGFR2/HNF1B/CSF1/BMP2/WNT7A/TGFB2/VANGL1/BCL2/BMP4/APCDD1/TACSTD2/NTN4/TNFRSF11B/EDN1/TFAP2A/CELSR1/TNF/AJAP1/SOX8/SHH/DKK1/GATA3	22	Ductal
GO:1903524	positive regulation of blood circulation	11/615	76/18866	3.38E-05	0.000990057	0.000759276	TPM1/SLC1A1/TGFB2/EDN2/PTAFR/EGFR/CCN2/EDN1/GJA1/KCNQ1/OXTR	11	Ductal
GO:1902893	regulation of pri-miRNA transcription by RNA polymerase II	9/615	51/18866	3.51E-05	0.001020911	0.000782938	BMP2/SMAD3/POU5F1/TGFB2/BMP4/KLF5/TNF/FGF2/GATA3	9	Ductal
