Gene	Ensembl	Symbol	BioType	gene_short_name	num_cells_expressed	pval	qval	CorrCoef	CorrP	CorrFDR	Significance
ENSG00000287322:AC068189.2	ENSG00000287322	AC068189.2	lncRNA	AC068189.2	18	0.117078365536552	0.951384854858137	0.340501189253755	0.0887320168074283	0.79726120336054	Non-significant
ENSG00000169660:HEXD	ENSG00000169660	HEXD	protein_coding	HEXD	26	0.244928197175754	0.995953574105934	-0.340476028799331	0.0887571114657266	0.79726120336054	Non-significant
ENSG00000136504:KAT7	ENSG00000136504	KAT7	protein_coding	KAT7	26	0.554493176116634	0.995953574105934	0.340405321578999	0.088827662428495	0.79726120336054	Non-significant
ENSG00000271270:TMCC1-AS1	ENSG00000271270	TMCC1-AS1	antisense	TMCC1-AS1	26	0.29013018447263	0.995953574105934	0.340402154213914	0.0888308237829335	0.79726120336054	Non-significant
ENSG00000203706:SERTAD4-AS1	ENSG00000203706	SERTAD4-AS1	antisense	SERTAD4-AS1	26	0.0550187109361625	0.737978774489642	0.340366726819054	0.0888661897281081	0.79726120336054	Non-significant
ENSG00000225087:AL583808.1	ENSG00000225087	AL583808.1	lncRNA	AL583808.1	7	0.0152739930590433	0.365891467998639	-0.340340428466208	0.0888924493288059	0.79726120336054	Non-significant
ENSG00000112651:MRPL2	ENSG00000112651	MRPL2	protein_coding	MRPL2	26	0.371757161293157	0.995953574105934	0.340333762109209	0.0888991067917296	0.79726120336054	Non-significant
ENSG00000279685:MAPT-IT1	ENSG00000279685	MAPT-IT1	lncRNA	MAPT-IT1	26	0.0650119668694702	0.785000818349177	0.340324354767408	0.0889085022219127	0.79726120336054	Non-significant
ENSG00000245532:NEAT1	ENSG00000245532	NEAT1	lincRNA	NEAT1	26	0.0226351069045698	0.464995516152456	0.340265060244523	0.0889677388936158	0.79726120336054	Non-significant
ENSG00000180263:FGD6	ENSG00000180263	FGD6	protein_coding	FGD6	26	0.069143831054654	0.8090148731047	0.34026492038742	0.0889678786494238	0.79726120336054	Non-significant
ENSG00000221542:AC016405.2	ENSG00000221542	AC016405.2	miRNA	AC016405.2	19	0.263973519877412	0.995953574105934	0.340112204363685	0.089120582830297	0.798020348005331	Non-significant
ENSG00000013573:DDX11	ENSG00000013573	DDX11	protein_coding	DDX11	26	0.149370773940831	0.995953574105934	0.34011113499227	0.0891216528147531	0.798020348005331	Non-significant
ENSG00000275672:AC025580.3	ENSG00000275672	AC025580.3	lncRNA	AC025580.3	26	0.0215317548084906	0.450743102698394	0.340044616072616	0.0891882289011826	0.798307187503962	Non-significant
ENSG00000262038:AC007599.2	ENSG00000262038	AC007599.2	lncRNA	AC007599.2	24	0.252601562811578	0.995953574105934	0.339998080872471	0.0892348263703325	0.79841504926239	Non-significant
ENSG00000180822:PSMG4	ENSG00000180822	PSMG4	protein_coding	PSMG4	26	0.406982693652977	0.995953574105934	0.339927180409448	0.0893058569712927	0.798741354668555	Non-significant
ENSG00000237646:HLCS-IT1	ENSG00000237646	HLCS-IT1	sense_intronic	HLCS-IT1	17	0.429723217560744	0.995953574105934	0.339859670116803	0.0893735307677637	0.798810735357592	Non-significant
ENSG00000187446:CHP1	ENSG00000187446	CHP1	protein_coding	CHP1	26	0.206951481723554	0.995953574105934	0.339771286705463	0.0894621866319758	0.798810735357592	Non-significant
ENSG00000113763:UNC5A	ENSG00000113763	UNC5A	protein_coding	UNC5A	26	0.0759524646957518	0.83419779962013	-0.339762308197001	0.0894711965236936	0.798810735357592	Non-significant
ENSG00000221823:PPP3R1	ENSG00000221823	PPP3R1	protein_coding	PPP3R1	26	0.490175716022418	0.995953574105934	0.339736016371353	0.0894975841811415	0.798810735357592	Non-significant
ENSG00000163346:PBXIP1	ENSG00000163346	PBXIP1	protein_coding	PBXIP1	26	0.0405530289255127	0.636069475144924	0.339731203898781	0.0895024148295723	0.798810735357592	Non-significant
ENSG00000127922:SEM1	ENSG00000127922	SEM1	protein_coding	SEM1	26	0.443940068670854	0.995953574105934	0.339665537935291	0.0895683484297227	0.798810735357592	Non-significant
ENSG00000180423:HARBI1	ENSG00000180423	HARBI1	protein_coding	HARBI1	26	0.302310084675092	0.995953574105934	0.339654714507386	0.0895792194825368	0.798810735357592	Non-significant
ENSG00000259321:AL136295.2	ENSG00000259321	AL136295.2	lncRNA	AL136295.2	26	0.204602610797231	0.995953574105934	-0.339536358990177	0.0896981606544538	0.798810735357592	Non-significant
ENSG00000125868:DSTN	ENSG00000125868	DSTN	protein_coding	DSTN	26	0.273191668781323	0.995953574105934	0.339533694161181	0.089700840038361	0.798810735357592	Non-significant
ENSG00000132334:PTPRE	ENSG00000132334	PTPRE	protein_coding	PTPRE	26	1.49014489962737e-12	1.63993994168038e-09	-0.339511282122402	0.0897233768741297	0.798810735357592	Non-significant
ENSG00000147601:TERF1	ENSG00000147601	TERF1	protein_coding	TERF1	26	0.198269895400531	0.995953574105934	0.339494831378849	0.0897399219343417	0.798810735357592	Non-significant
ENSG00000143507:DUSP10	ENSG00000143507	DUSP10	protein_coding	DUSP10	26	0.244500867176874	0.995953574105934	0.339409541883455	0.0898257372611478	0.798810735357592	Non-significant
ENSG00000250166:AC053513.1	ENSG00000250166	AC053513.1	lncRNA	AC053513.1	26	0.114052597553972	0.9464522736337	-0.339401323664239	0.0898340094111645	0.798810735357592	Non-significant
ENSG00000063169:BICRA	ENSG00000063169	BICRA	protein_coding	BICRA	26	0.408937904588033	0.995953574105934	0.339394929479743	0.089840445953357	0.798810735357592	Non-significant
ENSG00000178814:OPLAH	ENSG00000178814	OPLAH	protein_coding	OPLAH	26	0.0239763593471638	0.479755533222772	0.339370281410005	0.0898652605519422	0.798810735357592	Non-significant
ENSG00000285804:AC025774.1	ENSG00000285804	AC025774.1	lncRNA	AC025774.1	26	0.37226619247457	0.995953574105934	0.339367938399429	0.0898676196611462	0.798810735357592	Non-significant
ENSG00000143344:RGL1	ENSG00000143344	RGL1	protein_coding	RGL1	26	0.422646495637588	0.995953574105934	0.339334588391431	0.0899012038711045	0.798810735357592	Non-significant
ENSG00000177483:RBM44	ENSG00000177483	RBM44	protein_coding	RBM44	25	0.336655693317573	0.995953574105934	-0.339289187772151	0.0899469385089017	0.798874319606943	Non-significant
ENSG00000183783:KCTD8	ENSG00000183783	KCTD8	protein_coding	KCTD8	26	0.164300503874326	0.995953574105934	-0.339197696521342	0.0900391561002917	0.798874319606943	Non-significant
ENSG00000106799:TGFBR1	ENSG00000106799	TGFBR1	protein_coding	TGFBR1	26	0.301592357331349	0.995953574105934	0.339188384384124	0.0900485461559501	0.798874319606943	Non-significant
ENSG00000288066:AC097448.1	ENSG00000288066	AC097448.1	lncRNA	AC097448.1	26	0.300563317071407	0.995953574105934	-0.339187362381009	0.0900495767554835	0.798874319606943	Non-significant
ENSG00000198719:DLL1	ENSG00000198719	DLL1	protein_coding	DLL1	26	0.0310654370186956	0.553976323255458	-0.339156013039174	0.0900811941021892	0.798874319606943	Non-significant
ENSG00000162804:SNED1	ENSG00000162804	SNED1	protein_coding	SNED1	26	0.0175953397670045	0.404622783438052	-0.339083045394447	0.0901548179148638	0.798923432397837	Non-significant
ENSG00000287446:AC007731.5	ENSG00000287446	AC007731.5	lncRNA	AC007731.5	26	0.122407511929509	0.960045278892813	0.339056411407663	0.090181702693431	0.798923432397837	Non-significant
ENSG00000087494:PTHLH	ENSG00000087494	PTHLH	protein_coding	PTHLH	24	0.023617654524998	0.475985736469041	0.339047757909562	0.0901904389739067	0.798923432397837	Non-significant
ENSG00000010404:IDS	ENSG00000010404	IDS	protein_coding	IDS	26	0.200780241317254	0.995953574105934	0.338934714607917	0.0903046222245041	0.79962840008832	Non-significant
ENSG00000188827:SLX4	ENSG00000188827	SLX4	protein_coding	SLX4	26	0.255703976955965	0.995953574105934	0.338885687812472	0.0903541772340644	0.799747714146996	Non-significant
ENSG00000167632:TRAPPC9	ENSG00000167632	TRAPPC9	protein_coding	TRAPPC9	26	0.272572300783009	0.995953574105934	0.338820671905678	0.0904199251909616	0.799747714146996	Non-significant
ENSG00000014919:COX15	ENSG00000014919	COX15	protein_coding	COX15	26	0.518465822557192	0.995953574105934	0.338818709105278	0.090421910651469	0.799747714146996	Non-significant
ENSG00000177565:TBL1XR1	ENSG00000177565	TBL1XR1	protein_coding	TBL1XR1	26	0.326856384298851	0.995953574105934	-0.338676841708633	0.0905655027995737	0.799865465471361	Non-significant
ENSG00000226605:AC007098.1	ENSG00000226605	AC007098.1	antisense	AC007098.1	26	0.296494754935812	0.995953574105934	0.338655087352872	0.0905875368007662	0.799865465471361	Non-significant
ENSG00000127220:ABHD8	ENSG00000127220	ABHD8	protein_coding	ABHD8	26	0.29269307192872	0.995953574105934	-0.338642586837477	0.0906001998314626	0.799865465471361	Non-significant
ENSG00000168904:LRRC28	ENSG00000168904	LRRC28	protein_coding	LRRC28	26	0.490015838202007	0.995953574105934	0.33860964868448	0.0906335725828784	0.799865465471361	Non-significant
ENSG00000083290:ULK2	ENSG00000083290	ULK2	protein_coding	ULK2	26	0.295379860203223	0.995953574105934	0.338568235799795	0.0906755450116686	0.799865465471361	Non-significant
ENSG00000137038:DMAC1	ENSG00000137038	DMAC1	protein_coding	DMAC1	26	0.329580259681758	0.995953574105934	0.33854913647864	0.0906949073184101	0.799865465471361	Non-significant
ENSG00000274173:AL035661.1	ENSG00000274173	AL035661.1	lncRNA	AL035661.1	20	0.159299628449503	0.995953574105934	0.338529476533616	0.0907148412179456	0.799865465471361	Non-significant
ENSG00000144407:PTH2R	ENSG00000144407	PTH2R	protein_coding	PTH2R	26	0.0162175901726948	0.382063941367125	-0.33851043898194	0.090734147193181	0.799865465471361	Non-significant
ENSG00000004776:HSPB6	ENSG00000004776	HSPB6	protein_coding	HSPB6	26	0.00317098354600183	0.134350505962918	-0.338464885645525	0.0907803553675085	0.799865465471361	Non-significant
ENSG00000168495:POLR3D	ENSG00000168495	POLR3D	protein_coding	POLR3D	26	0.205047299936978	0.995953574105934	0.338389418043085	0.0908569467956944	0.799865465471361	Non-significant
ENSG00000238042:LINC02257	ENSG00000238042	LINC02257	lncRNA	LINC02257	11	0.457770692198671	0.995953574105934	0.338387399360286	0.0908589962071663	0.799865465471361	Non-significant
ENSG00000124459:ZNF45	ENSG00000124459	ZNF45	protein_coding	ZNF45	26	0.558470201182473	0.995953574105934	0.338334312803473	0.0909129033402775	0.799865465471361	Non-significant
ENSG00000141084:RANBP10	ENSG00000141084	RANBP10	protein_coding	RANBP10	26	0.387231297172646	0.995953574105934	0.33828686235125	0.0909611076133774	0.799865465471361	Non-significant
ENSG00000133056:PIK3C2B	ENSG00000133056	PIK3C2B	protein_coding	PIK3C2B	26	0.051852897024638	0.720175662942553	-0.338271561599177	0.0909766555398552	0.799865465471361	Non-significant
ENSG00000072682:P4HA2	ENSG00000072682	P4HA2	protein_coding	P4HA2	26	0.110692073240941	0.93797027590861	0.338130174943678	0.0911204208241105	0.799865465471361	Non-significant
ENSG00000138777:PPA2	ENSG00000138777	PPA2	protein_coding	PPA2	26	0.24510018137093	0.995953574105934	-0.338083781844424	0.0911676316385483	0.799865465471361	Non-significant
ENSG00000244752:CRYBB2	ENSG00000244752	CRYBB2	protein_coding	CRYBB2	26	0.000201613278750772	0.0165817953210288	-0.338077239852395	0.0911742904182699	0.799865465471361	Non-significant
ENSG00000198252:STYX	ENSG00000198252	STYX	protein_coding	STYX	26	0.351016756964489	0.995953574105934	0.338050258490557	0.091201757317411	0.799865465471361	Non-significant
ENSG00000083097:DOP1A	ENSG00000083097	DOP1A	protein_coding	DOP1A	26	0.5715359760733	0.995953574105934	0.338010065536625	0.0912426850957521	0.799865465471361	Non-significant
ENSG00000146166:LGSN	ENSG00000146166	LGSN	protein_coding	LGSN	15	0.263975980133164	0.995953574105934	0.337975617765989	0.0912777736471901	0.799865465471361	Non-significant
ENSG00000181222:POLR2A	ENSG00000181222	POLR2A	protein_coding	POLR2A	26	0.439301147514798	0.995953574105934	0.33795363687164	0.0913001687229905	0.799865465471361	Non-significant
ENSG00000128928:IVD	ENSG00000128928	IVD	protein_coding	IVD	26	0.394100474585039	0.995953574105934	0.337922034674266	0.0913323736353853	0.799865465471361	Non-significant
ENSG00000158966:CACHD1	ENSG00000158966	CACHD1	protein_coding	CACHD1	26	0.0185314113295046	0.414999464376144	0.337917927944053	0.0913365593160562	0.799865465471361	Non-significant
ENSG00000117983:MUC5B	ENSG00000117983	MUC5B	protein_coding	MUC5B	11	0.167704867607987	0.995953574105934	0.337849135699442	0.0914066955184745	0.799865465471361	Non-significant
ENSG00000255339:NDUFB8	ENSG00000255339	NDUFB8	protein_coding	NDUFB8	26	0.461788554502544	0.995953574105934	-0.33782547179964	0.0914308310873071	0.799865465471361	Non-significant
ENSG00000213742:ZNF337-AS1	ENSG00000213742	ZNF337-AS1	antisense	ZNF337-AS1	26	0.212780323759388	0.995953574105934	0.337810656085643	0.0914459445475813	0.799865465471361	Non-significant
ENSG00000108468:CBX1	ENSG00000108468	CBX1	protein_coding	CBX1	26	0.452981170473216	0.995953574105934	0.337726704288362	0.091531618980367	0.799865465471361	Non-significant
ENSG00000078579:FGF20	ENSG00000078579	FGF20	protein_coding	FGF20	25	0.244539854112078	0.995953574105934	0.337686137142923	0.0915730401594838	0.799865465471361	Non-significant
ENSG00000182149:IST1	ENSG00000182149	IST1	protein_coding	IST1	26	0.575696221608486	0.995953574105934	0.337644759709041	0.091615303203093	0.799865465471361	Non-significant
ENSG00000075651:PLD1	ENSG00000075651	PLD1	protein_coding	PLD1	26	0.25500993735829	0.995953574105934	0.33764042454473	0.0916197320024303	0.799865465471361	Non-significant
ENSG00000151338:MIPOL1	ENSG00000151338	MIPOL1	protein_coding	MIPOL1	26	0.300977206368986	0.995953574105934	0.337627692647487	0.0916327398259657	0.799865465471361	Non-significant
ENSG00000177600:RPLP2	ENSG00000177600	RPLP2	protein_coding	RPLP2	26	0.290106194592588	0.995953574105934	0.337618327410179	0.0916423089134479	0.799865465471361	Non-significant
ENSG00000115255:REEP6	ENSG00000115255	REEP6	protein_coding	REEP6	26	0.0790487353743674	0.84745058982679	0.33758582380012	0.0916755258482448	0.799865465471361	Non-significant
ENSG00000116183:PAPPA2	ENSG00000116183	PAPPA2	protein_coding	PAPPA2	26	0.00609348881986977	0.210503169082228	-0.337560620814808	0.0917012881686286	0.799865465471361	Non-significant
ENSG00000104368:PLAT	ENSG00000104368	PLAT	protein_coding	PLAT	25	0.317045746114586	0.995953574105934	-0.337482496835111	0.0917811805557511	0.799865465471361	Non-significant
ENSG00000254573:AP004550.1	ENSG00000254573	AP004550.1	lincRNA	AP004550.1	11	0.0956824234066819	0.904525351679505	-0.33747316701596	0.0917907250603044	0.799865465471361	Non-significant
ENSG00000171657:GPR82	ENSG00000171657	GPR82	protein_coding	GPR82	26	0.0938725725040491	0.904525351679505	0.337322341763764	0.0919451244529188	0.799865465471361	Non-significant
ENSG00000119326:CTNNAL1	ENSG00000119326	CTNNAL1	protein_coding	CTNNAL1	26	0.030667264424642	0.549041213878804	0.337294085726418	0.0919740717782515	0.799865465471361	Non-significant
ENSG00000235092:ID2-AS1	ENSG00000235092	ID2-AS1	lncRNA	ID2-AS1	26	0.087131999962743	0.878494584394051	0.337289735579434	0.0919785289606039	0.799865465471361	Non-significant
ENSG00000152256:PDK1	ENSG00000152256	PDK1	protein_coding	PDK1	26	0.0950845793414854	0.904525351679505	-0.33727983150658	0.091988677328754	0.799865465471361	Non-significant
ENSG00000102081:FMR1	ENSG00000102081	FMR1	protein_coding	FMR1	26	0.334673399569463	0.995953574105934	0.337278713043121	0.0919898234332793	0.799865465471361	Non-significant
ENSG00000213221:DNLZ	ENSG00000213221	DNLZ	protein_coding	DNLZ	26	0.0841993492945046	0.869190218954739	-0.33725958466641	0.0920094261991786	0.799865465471361	Non-significant
ENSG00000214655:ZSWIM8	ENSG00000214655	ZSWIM8	protein_coding	ZSWIM8	26	0.532032763137973	0.995953574105934	0.337256467347219	0.0920126211262739	0.799865465471361	Non-significant
ENSG00000147874:HAUS6	ENSG00000147874	HAUS6	protein_coding	HAUS6	26	0.444264495521233	0.995953574105934	0.337167380332524	0.0921039612716377	0.799865465471361	Non-significant
ENSG00000100842:EFS	ENSG00000100842	EFS	protein_coding	EFS	26	3.20016692667277e-05	0.00389258199170181	-0.337137036608613	0.0921350879818323	0.799865465471361	Non-significant
ENSG00000108469:RECQL5	ENSG00000108469	RECQL5	protein_coding	RECQL5	26	0.368529584024919	0.995953574105934	0.337129130221475	0.092143199682678	0.799865465471361	Non-significant
ENSG00000143669:LYST	ENSG00000143669	LYST	protein_coding	LYST	26	0.225499184863296	0.995953574105934	0.33709665377582	0.0921765251094379	0.799865465471361	Non-significant
ENSG00000166323:C11orf65	ENSG00000166323	C11orf65	protein_coding	C11orf65	26	0.27327303317368	0.995953574105934	0.33708531620295	0.0921881611954542	0.799865465471361	Non-significant
ENSG00000124835:AC105760.1	ENSG00000124835	AC105760.1	lncRNA	AC105760.1	26	0.393231324395784	0.995953574105934	0.337079534093348	0.0921940959703892	0.799865465471361	Non-significant
ENSG00000164251:F2RL1	ENSG00000164251	F2RL1	protein_coding	F2RL1	26	0.152563644120639	0.995953574105934	0.337022885653553	0.092252255288189	0.799865465471361	Non-significant
ENSG00000141499:WRAP53	ENSG00000141499	WRAP53	protein_coding	WRAP53	26	0.473696614486597	0.995953574105934	0.337011410690426	0.0922640396586849	0.799865465471361	Non-significant
ENSG00000113272:THG1L	ENSG00000113272	THG1L	protein_coding	THG1L	26	0.217176097614715	0.995953574105934	0.336978892365778	0.0922974409421179	0.799865465471361	Non-significant
ENSG00000205710:C17orf107	ENSG00000205710	C17orf107	protein_coding	C17orf107	26	0.0981028391258366	0.908719324664212	0.336964026394166	0.0923127135901907	0.799865465471361	Non-significant
ENSG00000151651:ADAM8	ENSG00000151651	ADAM8	protein_coding	ADAM8	26	0.166190386813379	0.995953574105934	0.336963320886449	0.0923134384451107	0.799865465471361	Non-significant
ENSG00000275389:AC068790.9	ENSG00000275389	AC068790.9	lncRNA	AC068790.9	26	0.174424184261689	0.995953574105934	0.33693867866718	0.0923387591137377	0.799865465471361	Non-significant
ENSG00000124767:GLO1	ENSG00000124767	GLO1	protein_coding	GLO1	26	0.383018316149429	0.995953574105934	0.336841316068354	0.092438853341777	0.800427972450988	Non-significant
ENSG00000272967:AC073352.2	ENSG00000272967	AC073352.2	lncRNA	AC073352.2	26	0.320811839333056	0.995953574105934	0.336793057890358	0.0924884956679596	0.800427972450988	Non-significant
ENSG00000253276:CCDC71L	ENSG00000253276	CCDC71L	protein_coding	CCDC71L	26	0.0604359298006285	0.770824930255146	-0.33677449264576	0.0925075987372502	0.800427972450988	Non-significant
ENSG00000162004:CCDC78	ENSG00000162004	CCDC78	protein_coding	CCDC78	26	0.0244869777933035	0.486602359227031	0.336711830381083	0.092572098179544	0.800570710155234	Non-significant
ENSG00000168658:VWA3B	ENSG00000168658	VWA3B	protein_coding	VWA3B	26	0.176953539399238	0.995953574105934	0.336691166013305	0.0925933758056744	0.800570710155234	Non-significant
