p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ATP5F1E1	6.88614848434779e-220	0.352648980249458	0.998	0.983	1.91014872807323e-215	2	ATP5F1E
RPS5	2.01884032538525e-219	0.34845466483689	0.998	0.984	5.60006117858616e-215	2	RPS5
EIF3F	2.95477768860262e-219	0.308108272097416	0.914	0.827	8.19625783041481e-215	2	EIF3F
RPL37	5.24002695497655e-219	0.344506580806483	0.999	0.981	1.45353107704094e-214	2	RPL37
RPS17	5.01617560939739e-218	0.614827103736113	0.986	0.944	1.39143695229074e-213	2	RPS17
RPS261	1.05345551555995e-217	0.437373533121193	0.992	0.956	2.92218025461174e-213	2	RPS26
CMTM81	3.94957478077802e-217	0.273817482507405	0.811	0.728	1.09557254844002e-212	2	CMTM8
ITM2C	1.49830196142658e-216	0.305366560533811	0.839	0.769	4.15613981080119e-212	2	ITM2C
RPS111	5.75121824374809e-215	0.340126528772608	0.998	0.984	1.59533042863328e-210	2	RPS11
SAMD11	7.84018910751144e-215	0.364881806006851	0.937	0.826	2.1747900565326e-210	2	SAMD11
RPS7	3.67514008689704e-214	0.288804872615282	0.999	0.993	1.01944710870437e-209	2	RPS7
FXYD21	6.07569107492029e-214	0.448278041758788	0.959	0.943	1.68533594727214e-209	2	FXYD2
PNRC2	1.93893166734856e-213	0.284164193807488	0.657	0.543	5.37840255205818e-209	2	PNRC2
HIGD2A1	1.47995039190256e-212	0.295309178391858	0.864	0.761	4.1052343920985e-208	2	HIGD2A
PEBP11	2.11324192504318e-212	0.282083974353899	0.994	0.986	5.86192177587727e-208	2	PEBP1
ATP5MC21	2.17538331568251e-212	0.284284995102494	0.993	0.957	6.03429577937171e-208	2	ATP5MC2
MAFA1	3.32912786675287e-212	0.329820419930339	0.82	0.675	9.23466778958578e-208	2	MAFA
UQCRH	1.75775268696545e-211	0.286008252948381	0.968	0.899	4.87583017837345e-207	2	UQCRH
RPL231	6.00670891041384e-211	0.372026632074109	0.995	0.965	1.66620098465969e-206	2	RPL23
IGFBP71	3.98207785024252e-209	0.383309920268257	0.728	0.663	1.10458857487877e-204	2	IGFBP7
HOPX2	1.55206158004597e-208	0.342502331349345	0.779	0.647	4.30526361688952e-204	2	HOPX
EEF1B2	2.60660102309589e-207	0.281217088277354	0.993	0.973	7.23045057796568e-203	2	EEF1B2
REX1BD1	2.98591434295759e-207	0.256784821561314	0.72	0.591	8.28262779593005e-203	2	REX1BD
HNRNPA1	1.54497604058996e-206	0.357086297624293	0.959	0.903	4.28560903899249e-202	2	HNRNPA1
RPL36A	1.57667036503167e-206	0.393836658159507	0.994	0.955	4.37352592556134e-202	2	RPL36A
CHCHD101	8.15984021132154e-206	0.306531499355883	0.869	0.764	2.26345807621848e-201	2	CHCHD10
NSA21	1.47075408530419e-205	0.278038254796725	0.905	0.819	4.07972475722531e-201	2	NSA2
C1orf1221	1.7161301139713e-205	0.298541943277302	0.869	0.767	4.76037332314498e-201	2	C1orf122
FAM200B1	3.88464548445731e-205	0.294044443034414	0.829	0.714	1.07756181093361e-200	2	FAM200B
ZSCAN16-AS1	4.09753735295036e-205	0.278813220578442	0.669	0.538	1.1366158863349e-200	2	ZSCAN16-AS1
NAP1L1	8.40999114172342e-204	0.385379113449633	0.927	0.864	2.33284744280266e-199	2	NAP1L1
UCN3	2.67022432897118e-203	0.289151903333213	0.566	0.429	7.40693526613315e-199	2	UCN3
DUT	3.08629811940855e-203	0.263079230457422	0.803	0.688	8.56108235342737e-199	2	DUT
RPS10	2.1255897870854e-200	0.428933579300529	0.97	0.918	5.89617351039619e-196	2	RPS10
TIMP2	6.30723050496327e-200	0.238713914488195	0.879	0.814	1.74956266977176e-195	2	TIMP2
NDUFB12	9.10323436874538e-200	0.303418691179592	0.893	0.786	2.52514618154628e-195	2	NDUFB1
QTRT1	1.58020013995174e-199	0.244189720728973	0.502	0.376	4.38331716821212e-195	2	QTRT1
OLFM2	2.85594277457142e-199	0.300171309647404	0.756	0.618	7.92209966238365e-195	2	OLFM2
OLMALINC	3.99688132448342e-199	0.298164821370715	0.6	0.483	1.10869491059846e-194	2	OLMALINC
DSTN1	4.22921446061711e-199	0.277202790762274	0.995	0.973	1.17314179923058e-194	2	DSTN
H3F3A2	4.28525709870598e-199	0.27359948715871	0.994	0.976	1.18868746661005e-194	2	H3F3A
BEX11	7.77487147856108e-199	0.31194709097838	0.993	0.969	2.15667159943806e-194	2	BEX1
SNRPN	9.1122413717224e-199	0.30928109638883	0.984	0.942	2.52764463410208e-194	2	SNRPN
SUMO21	1.72886492421668e-198	0.277573153373766	0.986	0.941	4.79569841328464e-194	2	SUMO2
RPS19	2.46261813134919e-198	0.353479474598808	0.999	0.989	6.83105643454952e-194	2	RPS19
SSBP41	3.56954568198613e-198	0.23765926863076	0.763	0.651	9.90156276726133e-194	2	SSBP4
RPS27	1.4146596674658e-197	0.369179983952305	0.999	0.993	3.92412445158339e-193	2	RPS27
PTMS1	1.6741397355833e-197	0.310081863381624	0.904	0.808	4.64389621253453e-193	2	PTMS
NDUFAF8	6.17796596945984e-197	0.283675420109678	0.832	0.717	1.71370598026847e-192	2	NDUFAF8
HMGN11	2.59466074458404e-196	0.311519902858174	0.961	0.896	7.19732943940166e-192	2	HMGN1
RAB261	2.52940748224355e-195	0.24274683634559	0.53	0.394	7.01632341499539e-191	2	RAB26
DANCR	2.86246625233119e-194	0.286611372618989	0.696	0.566	7.94019513734148e-190	2	DANCR
RPL381	1.29587846074963e-193	0.373387556762805	0.996	0.969	3.59463726227341e-189	2	RPL38
RPL10A1	6.41759356010799e-191	0.329495920596242	0.997	0.98	1.78017627763835e-186	2	RPL10A
MYL6B	6.93824947505483e-189	0.267263943691185	0.799	0.67	1.92460102188546e-184	2	MYL6B
NDUFB21	7.22790698067978e-189	0.277894067973233	0.974	0.931	2.00494911737076e-184	2	NDUFB2
PCSK2	8.17946130754815e-189	0.279502479099694	0.835	0.748	2.26890077210078e-184	2	PCSK2
CCNI1	2.72321451412683e-188	0.319354038625373	0.992	0.953	7.55392474073642e-184	2	CCNI
ATP5MG1	3.16716494532348e-188	0.281925338903874	0.992	0.964	8.78539884183281e-184	2	ATP5MG
RASD11	7.91061928981727e-188	0.382177931051254	0.915	0.805	2.19432668480241e-183	2	RASD1
PRXL2A1	2.2082448936432e-187	0.249666860576516	0.881	0.802	6.12545051047687e-183	2	PRXL2A
CYB5A1	6.89945670352979e-187	0.248508403219314	0.803	0.68	1.91384029499213e-182	2	CYB5A
BCAM	2.61552529487542e-186	0.275063726289989	0.58	0.457	7.25520561545494e-182	2	BCAM
RPS291	6.97859344255019e-186	0.38996135860773	0.996	0.967	1.935792035029e-181	2	RPS29
SYT131	1.41660237570926e-185	0.276593245969969	0.822	0.716	3.92951332997992e-181	2	SYT13
TBC1D22A	1.35230729947902e-184	0.251504102600045	0.581	0.444	3.75116521802484e-180	2	TBC1D22A
BLOC1S11	1.33384271102542e-183	0.254905803429792	0.893	0.794	3.69994629611341e-179	2	BLOC1S1
RPL271	4.98009129752728e-183	0.310915242977559	0.997	0.971	1.38142752502109e-178	2	RPL27
SCP21	6.43152588464935e-182	0.244993962555169	0.862	0.772	1.78404096514288e-177	2	SCP2
NDUFA111	6.53339327955898e-181	0.272839970190607	0.962	0.908	1.81229796181687e-176	2	NDUFA11
ISL11	7.01168724156868e-181	0.285451354430852	0.738	0.612	1.94497192393874e-176	2	ISL1
ZBED5-AS1	8.17071139665352e-181	0.206298247878123	0.392	0.27	2.26647363431772e-176	2	ZBED5-AS1
AGPAT21	3.4869798539081e-180	0.375965457446777	0.651	0.587	9.67253341675569e-176	2	AGPAT2
RNASEH2C	6.00212589466862e-180	0.244643694711113	0.806	0.703	1.66492970192213e-175	2	RNASEH2C
GPX41	8.18632635159452e-180	0.276922620847363	0.994	0.97	2.27080506666881e-175	2	GPX4
PCDH7	1.43068089287179e-179	0.230808514013124	0.336	0.222	3.96856572873705e-175	2	PCDH7
RPS121	1.0477468405464e-178	0.314381308980444	0.999	0.99	2.90634496099165e-174	2	RPS12
VAMP2	1.71602304218439e-177	0.278501965011115	0.972	0.92	4.76007631671529e-173	2	VAMP2
RPL39	2.23113423750457e-177	0.330924224478589	0.998	0.975	6.18894326141392e-173	2	RPL39
ALDH1A11	1.19267156116377e-176	0.323778701351028	0.862	0.798	3.30835164351219e-172	2	ALDH1A1
SERF21	1.31601278000665e-175	0.348895244965693	0.998	0.98	3.65048785046045e-171	2	SERF2
PAM	1.76630357156656e-175	0.282649690335094	0.921	0.855	4.89954947716847e-171	2	PAM
SLC9A3R2	4.73925030694087e-175	0.204555438585597	0.504	0.388	1.31462064264233e-170	2	SLC9A3R2
SNHG14	3.48207623142187e-173	0.241683069819262	0.833	0.753	9.65893125834112e-169	2	SNHG14
HIST1H4C1	1.27081674112452e-172	0.384722564494828	0.716	0.568	3.52511855820531e-168	2	HIST1H4C
ELOB1	1.455671694783e-172	0.270575336291603	0.983	0.939	4.03788771415856e-168	2	ELOB
UQCR11	2.2931075015986e-172	0.29353700802344	0.971	0.909	6.36085089868436e-168	2	UQCR11
CASR1	2.80840418303874e-172	0.259140225035368	0.677	0.543	7.79023236333116e-168	2	CASR
SYNE2	1.69181601888044e-171	0.247305869787078	0.757	0.648	4.69292845477246e-167	2	SYNE2
CIRBP	3.61350941960241e-171	0.254757444821272	0.993	0.979	1.00235137790351e-166	2	CIRBP
CD59	5.16304878186555e-171	0.24302776522824	0.965	0.931	1.43217810160168e-166	2	CD59
NPC2	1.04604230441181e-170	0.265814369364737	0.945	0.904	2.90161674820792e-166	2	NPC2
CAPN13	1.14505574649915e-170	0.206995419307213	0.391	0.266	3.17627013521399e-166	2	CAPN13
SLC12A5	1.43213274270545e-170	0.217972004420861	0.452	0.324	3.97259301499064e-166	2	SLC12A5
NDUFA31	1.1067583904889e-168	0.270251856804743	0.868	0.773	3.07003709937717e-164	2	NDUFA3
IDS1	1.76569591223091e-168	0.278242218796921	0.959	0.918	4.89786389093733e-164	2	IDS
DEAF11	5.70816173554031e-168	0.210528756114496	0.552	0.435	1.58338698382153e-163	2	DEAF1
UNC5B	3.50928611817042e-167	0.205994142765449	0.302	0.191	9.73440876319292e-163	2	UNC5B
SEC11C	1.28881420412921e-166	0.241391751879505	0.988	0.986	3.57504172083402e-162	2	SEC11C
TNRC6B	7.87901078341846e-166	0.234911702108334	0.705	0.602	2.18555880121245e-161	2	TNRC6B
TGFB1	2.49053048602747e-165	0.25357927402046	0.527	0.403	6.90848251519161e-161	2	TGFB1
PCBD11	4.23086890632205e-165	0.243180739849512	0.884	0.789	1.17360072592467e-160	2	PCBD1
AC132217.2	5.6286356429043e-165	0.218062195525427	0.308	0.214	1.56132724098522e-160	2	AC132217.2
EIF3K1	1.07113554514846e-164	0.227996254513284	0.96	0.91	2.97122288868732e-160	2	EIF3K
GNAO1	2.021366742352e-164	0.212842121584569	0.573	0.463	5.60706920661022e-160	2	GNAO1
LSAMP	2.23812309642211e-164	0.229196949855655	0.491	0.356	6.2083296571653e-160	2	LSAMP
SMIM1	2.64328585705292e-164	0.201462958535031	0.452	0.33	7.3322106388791e-160	2	SMIM1
EIF2S3	3.37629308248842e-164	0.21900316045379	0.603	0.496	9.36549938151463e-160	2	EIF2S3
HINT11	3.85754634594805e-164	0.248382335944302	0.997	0.981	1.07004478090253e-159	2	HINT1
DNPH11	6.13630173129157e-164	0.222169110983703	0.577	0.443	1.70214873724297e-159	2	DNPH1
TMEM230	7.42278238986967e-164	0.254271760796702	0.893	0.813	2.05900560712595e-159	2	TMEM230
TBCA	1.80406047144874e-163	0.24969672816698	0.975	0.928	5.00428334175167e-159	2	TBCA
KCNJ6	2.45833855768674e-163	0.234194251223881	0.557	0.443	6.81918532516726e-159	2	KCNJ6
HMGN21	1.34609255393185e-159	0.28808010187753	0.955	0.874	3.73392613535157e-155	2	HMGN2
NHP21	3.13941417801505e-159	0.270597804496552	0.821	0.697	8.70842098839594e-155	2	NHP2
ELMO1	3.37190256922952e-159	0.253009189526615	0.496	0.365	9.35332053678577e-155	2	ELMO1
NDUFA71	8.97892428370402e-159	0.244674208233771	0.916	0.834	2.49066380705666e-154	2	NDUFA7
APLP1	2.17903244771904e-158	0.244507299950637	0.851	0.777	6.04441810672784e-154	2	APLP1
PCBP2	2.47851460357239e-158	0.283336784000742	0.874	0.796	6.87515165884946e-154	2	PCBP2
MAP1LC3A	2.6468282751987e-158	0.264371975044437	0.913	0.839	7.34203695257368e-154	2	MAP1LC3A
FIS11	6.06201906903009e-158	0.226220977489295	0.939	0.872	1.68154346955826e-153	2	FIS1
C21orf58	4.12606244606001e-157	0.21579802789703	0.553	0.434	1.14452846191259e-152	2	C21orf58
GTF2I1	8.78637191560091e-157	0.217883725250837	0.775	0.681	2.43725170566854e-152	2	GTF2I
ZC3H3	2.24418706944081e-156	0.236959021809579	0.435	0.299	6.22515051192187e-152	2	ZC3H3
COX7C1	3.41161924509261e-156	0.280183958345963	0.996	0.979	9.4634906239624e-152	2	COX7C
CMIP	9.69762267722717e-156	0.217870764007436	0.565	0.453	2.69002355443604e-151	2	CMIP
RWDD1	1.29381130850579e-155	0.244847802526192	0.859	0.76	3.58890318866422e-151	2	RWDD1
TCEAL8	2.20702630500939e-155	0.240523479591304	0.867	0.778	6.12207026746555e-151	2	TCEAL8
C9orf161	4.15800474383943e-155	0.284940684071909	0.876	0.768	1.15338893589362e-150	2	C9orf16
G6PC21	1.21532204481657e-154	0.339130465818668	0.852	0.71	3.37118182011669e-150	2	G6PC2
MRLN1	2.34627823939672e-154	0.258460389901604	0.42	0.273	6.50834120826256e-150	2	MRLN
PFN21	2.52636884659166e-154	0.302360069720509	0.849	0.724	7.0078945435606e-150	2	PFN2
RPS201	5.86833715555081e-154	0.427790787047868	0.994	0.965	1.62781804357824e-149	2	RPS20
ATP6V1G11	1.2476923248454e-153	0.245239677628851	0.994	0.973	3.46097373988866e-149	2	ATP6V1G1
TSTD11	1.53810234775738e-153	0.229595980930041	0.918	0.842	4.2665421024442e-149	2	TSTD1
TMEM219	1.58740953129816e-153	0.256936160664536	0.874	0.789	4.40331529886796e-149	2	TMEM219
TP53TG1	3.09276109515037e-153	0.225802812702206	0.602	0.485	8.5790100018376e-149	2	TP53TG1
UQCRQ1	9.10360469083902e-153	0.292380466421025	0.98	0.929	2.52524890519184e-148	2	UQCRQ
MZT2B1	1.13550888577435e-150	0.22017865962194	0.977	0.929	3.14978809824948e-146	2	MZT2B
NDUFB71	2.31126248823146e-150	0.220726216657143	0.952	0.91	6.41121101610526e-146	2	NDUFB7
NOVA1	5.86211584222649e-149	0.233577646751904	0.675	0.568	1.62609231347521e-144	2	NOVA1
MZT2A1	6.05225944197392e-149	0.235206324920412	0.859	0.758	1.67883624660914e-144	2	MZT2A
GAS5	6.59531407985012e-149	0.327543765206484	0.955	0.88	1.82947417260962e-144	2	GAS5
NME31	1.16042065142823e-148	0.200218371166849	0.8	0.722	3.21889084499676e-144	2	NME3
BAG11	2.37300235687545e-146	0.233476681652867	0.886	0.801	6.58247123773681e-142	2	BAG1
C2orf74	2.64004561846439e-146	0.20159181259432	0.614	0.495	7.32322254105837e-142	2	C2orf74
GAMT1	2.64044190075503e-146	0.217839552533702	0.753	0.633	7.32432178850438e-142	2	GAMT
IGFBP51	3.43562894547273e-146	0.569124275931342	0.553	0.365	9.53009113184679e-142	2	IGFBP5
DPP7	2.60136809389521e-145	0.207022297664206	0.884	0.843	7.21593495565594e-141	2	DPP7
NUDT141	7.80789702138742e-145	0.23050207133924	0.744	0.644	2.16583255476266e-140	2	NUDT14
ATP5MPL1	2.79305927647428e-144	0.256941742252461	0.968	0.922	7.74766712701201e-140	2	ATP5MPL
MAN1A1	4.76036159291426e-144	0.204400165113454	0.667	0.572	1.32047670225849e-139	2	MAN1A1
PRUNE2	6.08943475039373e-143	0.25081284984092	0.712	0.595	1.68914830541172e-138	2	PRUNE2
ERP29	1.07458849737351e-142	0.208458355670918	0.984	0.975	2.98080103286439e-138	2	ERP29
CDKN2A	1.11788980551411e-142	0.286379133241714	0.403	0.269	3.10091453151559e-138	2	CDKN2A
GUK11	3.72068957699093e-142	0.270258075384957	0.986	0.939	1.03208208176151e-137	2	GUK1
ATP5F1A1	7.25412917102697e-142	0.222380361259186	0.92	0.863	2.01222289075117e-137	2	ATP5F1A
ALKBH7	6.22933259640434e-141	0.208686095709592	0.856	0.772	1.7279545689166e-136	2	ALKBH7
HADH1	1.89286118189606e-140	0.253579341201565	0.97	0.925	5.25060763246148e-136	2	HADH
SSR4	3.00680066523451e-140	0.205289162092681	0.993	0.995	8.34056436529401e-136	2	SSR4
TMA7	5.97158529805182e-140	0.274795977184322	0.981	0.929	1.65645804582659e-135	2	TMA7
SMDT11	1.30472012046754e-139	0.245746459916077	0.961	0.897	3.61916314216491e-135	2	SMDT1
VPS51	2.02764070734136e-139	0.207366172290315	0.665	0.568	5.6244725580942e-135	2	VPS51
GTF3A1	3.9335278173459e-139	0.232282216149566	0.805	0.701	1.09112128125358e-134	2	GTF3A
ZKSCAN11	8.55165098597639e-139	0.226830549634041	0.796	0.701	2.37214246699999e-134	2	ZKSCAN1
NFIC	2.34512976062302e-138	0.222611520386483	0.866	0.785	6.5051554429922e-134	2	NFIC
LETMD1	2.38092887588786e-138	0.201385190809718	0.565	0.463	6.60445860882533e-134	2	LETMD1
DBI2	4.6248360473663e-138	0.247678255100658	0.973	0.925	1.28288327117894e-133	2	DBI
SVIP	5.64272958863721e-137	0.222904990503718	0.877	0.803	1.56523676059207e-132	2	SVIP
PIN11	1.30038752305764e-134	0.218852463722554	0.848	0.742	3.60714495020959e-130	2	PIN1
PHPT11	3.6710387674154e-134	0.216622332418418	0.969	0.938	1.01830944369336e-129	2	PHPT1
QPCT	5.55549179563405e-134	0.224260403840791	0.914	0.897	1.54103786919093e-129	2	QPCT
PODXL2	9.63685199787292e-134	0.213003881411122	0.645	0.533	2.67316637568997e-129	2	PODXL2
YBX11	1.07883938295741e-133	0.247746031137731	0.985	0.953	2.99259256438556e-129	2	YBX1
EDARADD1	1.35724957531369e-133	0.20855051179998	0.504	0.382	3.76487459696265e-129	2	EDARADD
HMGB11	1.45949380622436e-133	0.219322508901244	0.976	0.934	4.04848986908576e-129	2	HMGB1
ATP5ME1	1.52451228137089e-133	0.271422748610817	0.948	0.875	4.22884461729472e-129	2	ATP5ME
RPL36AL	1.57877967366502e-132	0.244965865965321	0.995	0.97	4.37937693677939e-128	2	RPL36AL
YWHAQ1	3.45488163407172e-132	0.20087972135273	0.972	0.942	9.58349616475153e-128	2	YWHAQ
TOMM5	5.38456775867041e-132	0.223702192952012	0.889	0.798	1.49362525057758e-127	2	TOMM5
RPL33	6.06957065721068e-132	0.276994324822861	1	0.999	1.68363820460367e-127	2	RPL3
SCG3	1.08378304771342e-131	0.205256940958724	0.987	0.982	3.00630579605226e-127	2	SCG3
RPS4Y11	1.13421930440091e-131	0.342373965914648	0.609	0.572	3.14621092847767e-127	2	RPS4Y1
NBDY1	2.04617827273847e-131	0.237129992112213	0.848	0.747	5.67589391074925e-127	2	NBDY
GABARAP1	4.88043794810873e-131	0.268322502423056	0.995	0.972	1.35378468242588e-126	2	GABARAP
ZNHIT11	9.11298532201528e-131	0.221098586613025	0.85	0.746	2.52785099847382e-126	2	ZNHIT1
NPM1	2.00336690808744e-130	0.221606112580753	0.992	0.977	5.55713946634374e-126	2	NPM1
ATP5F1D1	3.20381490929331e-129	0.205620970437132	0.959	0.91	8.88706217688871e-125	2	ATP5F1D
SRP91	2.91791326361677e-127	0.204314585854239	0.93	0.855	8.09399960194655e-123	2	SRP9
SYNGR41	9.25450647530201e-127	0.229469834862872	0.422	0.299	2.56710755118402e-122	2	SYNGR4
CALM21	2.1253837338013e-126	0.211648265482929	0.991	0.977	5.89560193919144e-122	2	CALM2
C15orf481	1.78606302313011e-124	0.20327359902438	0.605	0.504	4.95436021986061e-120	2	C15orf48
COX4I11	5.53018521322178e-124	0.208914792415488	0.995	0.985	1.53401807629559e-119	2	COX4I1
DGCR6L	8.62078774870707e-124	0.20819041179575	0.618	0.505	2.39132031361385e-119	2	DGCR6L
SSTR21	2.02484633783143e-123	0.223296432416949	0.527	0.42	5.61672125651061e-119	2	SSTR2
SNHG19	2.67812595985e-122	0.26472862868211	0.53	0.419	7.42885360002791e-118	2	SNHG19
MRPL33	5.32741087563122e-122	0.218852522564241	0.917	0.841	1.47777050279134e-117	2	MRPL33
TKT	5.60381035118084e-122	0.214824667882705	0.869	0.814	1.55444095331405e-117	2	TKT
NEUROD1	2.8693730147325e-121	0.280780857321496	0.875	0.767	7.95935380556649e-117	2	NEUROD1
SNHG8	4.84551346236288e-121	0.240863098845153	0.947	0.885	1.34409697932484e-116	2	SNHG8
LGALS3BP	1.53886834117119e-120	0.211849535037828	0.756	0.673	4.26866689157477e-116	2	LGALS3BP
NDUFS81	3.8634076588825e-120	0.209620176190629	0.868	0.791	1.07167065049742e-115	2	NDUFS8
TTC31	1.75355538136778e-119	0.214693382144431	0.968	0.94	4.86418727237608e-115	2	TTC3
SCGN1	2.64945863364998e-118	0.210351047990615	0.986	0.969	7.34933330388169e-114	2	SCGN
FBL	1.40511781655879e-117	0.236882068616201	0.605	0.506	3.89765631135242e-113	2	FBL
COX171	6.9227853115704e-117	0.251891031793722	0.979	0.918	1.92031141757651e-112	2	COX17
RPS27L	1.44479061388903e-116	0.239664847989241	0.951	0.897	4.00770468386677e-112	2	RPS27L
NEDD81	1.86551383911786e-116	0.212661388939946	0.946	0.874	5.17474883832903e-112	2	NEDD8
IFI27L2	4.70064566885983e-116	0.246669256195846	0.83	0.747	1.30391210208503e-111	2	IFI27L2
FUCA11	5.46068292977904e-116	0.209504770277961	0.665	0.59	1.51473883789141e-111	2	FUCA1
ST13	1.9593769177153e-115	0.215472114819184	0.961	0.916	5.43511563205046e-111	2	ST13
UCHL11	5.52654888931977e-114	0.232658145359248	0.973	0.931	1.53300939640841e-109	2	UCHL1
ATOX11	1.05038000588944e-113	0.209266723763853	0.828	0.729	2.91364909833672e-109	2	ATOX1
SLC9A3R12	2.07664061233909e-113	0.211500304151427	0.6	0.496	5.76039339456739e-109	2	SLC9A3R1
ARPC1A	3.61317945931757e-113	0.208752866429078	0.849	0.761	1.0022598502201e-108	2	ARPC1A
BRK1	5.84744577629669e-113	0.224588503684617	0.947	0.876	1.62202298388694e-108	2	BRK1
SMIM41	2.52429091576766e-111	0.219597314017621	0.709	0.596	7.00213057124791e-107	2	SMIM4
OCIAD21	3.49906276724061e-111	0.202995091466091	0.877	0.818	9.70605021004873e-107	2	OCIAD2
UBL51	3.54583490019845e-109	0.210094689571008	0.983	0.948	9.83579142966048e-105	2	UBL5
PDX11	4.15223179025511e-109	0.209033613228228	0.727	0.593	1.15178757629887e-104	2	PDX1
COX7A2L	1.07618679202492e-108	0.207471702159974	0.957	0.904	2.98523454239794e-104	2	COX7A2L
SNAP25	5.91855616076176e-108	0.201738413673793	0.788	0.695	1.6417482934337e-103	2	SNAP25
SNHG321	1.3099554127289e-107	0.288918742044204	0.873	0.794	3.63368531936869e-103	2	SNHG32
COA31	1.43962769092783e-107	0.202922375826347	0.804	0.71	3.99338325186471e-103	2	COA3
SNHG7	3.28172436159143e-107	0.250297562930147	0.816	0.757	9.10317520661846e-103	2	SNHG7
SELENOH2	6.88021642530459e-106	0.20769564171424	0.935	0.863	1.90850323421524e-101	2	SELENOH
SNHG6	7.48457863678188e-106	0.237074141748739	0.956	0.881	2.07614726805692e-101	2	SNHG6
SMCO4	1.82325951809904e-104	0.222813962042114	0.691	0.601	5.05753957725492e-100	2	SMCO4
TRIR	2.29802200103153e-104	0.203920189582565	0.909	0.845	6.37448322866137e-100	2	TRIR
STX1A	6.6138706782326e-103	0.236581346209139	0.828	0.754	1.83462158743494e-98	2	STX1A
PPIA1	7.08099890092988e-103	0.202986550569871	0.972	0.919	1.96419828512894e-98	2	PPIA
ANAPC11	1.17424424104708e-102	0.219784454783912	0.905	0.822	3.25723610024049e-98	2	ANAPC11
ACAT11	2.93773325941964e-100	0.205909073802183	0.789	0.715	8.14897828830415e-96	2	ACAT1
COX8A1	2.94372588562011e-98	0.211944997220464	0.984	0.945	8.16560123412161e-94	2	COX8A
TMSB101	5.15930919546156e-98	0.287256005785494	0.955	0.892	1.43114077772908e-93	2	TMSB10
HCFC1R1	4.65410250229822e-97	0.22554080063088	0.806	0.702	1.2910014931125e-92	2	HCFC1R1
SOD3	2.00355972990936e-96	0.278961486015192	0.394	0.33	5.55767433479558e-92	2	SOD3
OST4	9.39169989135892e-90	0.214247298501394	0.95	0.884	2.60516363286405e-85	2	OST4
RTL8C	1.34193254683862e-88	0.20081545942106	0.598	0.494	3.72238669167566e-84	2	RTL8C
NGRN	7.06248918963448e-85	0.21704108920657	0.896	0.828	1.95906387631271e-80	2	NGRN
CDKN1A	7.80444262167312e-85	0.336714167235699	0.574	0.462	2.16487433882591e-80	2	CDKN1A
ROMO11	8.58812256557973e-84	0.210216977427292	0.873	0.778	2.38225931846616e-79	2	ROMO1
